id,level,unit_id,module,submodule,pr,capability_code,capability,lens_code,lens,layout_id
PR-TREASURY-02-Q0107,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,OVR,override do master,NFR,"desempenho, offline e resiliência",LAY-08
PR-TREASURY-02-Q0108,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,OVR,override do master,TST,testes e evidências,LAY-08
PR-TREASURY-02-Q0109,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,OVR,override do master,ROL,"rollout, compatibilidade e rollback",LAY-08
PR-TREASURY-02-Q0110,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,OVR,override do master,REV,revisão e definição de pronto,LAY-08
PR-TREASURY-02-Q0111,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,VAL,validações bloqueantes,SCP,escopo do PR,LAY-08
PR-TREASURY-02-Q0112,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,VAL,validações bloqueantes,ARC,arquitetura e componentes,LAY-08
PR-TREASURY-02-Q0113,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,VAL,validações bloqueantes,DB,modelo de dados e migration,LAY-08
PR-TREASURY-02-Q0114,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,VAL,validações bloqueantes,API,"API, eventos e erros",LAY-08
PR-TREASURY-02-Q0115,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,VAL,validações bloqueantes,UI,"layout, estados visuais e teclado",LAY-08
PR-TREASURY-02-Q0116,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,VAL,validações bloqueantes,VAL,"validação, segurança e auditoria",LAY-08
PR-TREASURY-02-Q0117,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,VAL,validações bloqueantes,NFR,"desempenho, offline e resiliência",LAY-08
PR-TREASURY-02-Q0118,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,VAL,validações bloqueantes,TST,testes e evidências,LAY-08
PR-TREASURY-02-Q0119,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,VAL,validações bloqueantes,ROL,"rollout, compatibilidade e rollback",LAY-08
PR-TREASURY-02-Q0120,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,VAL,validações bloqueantes,REV,revisão e definição de pronto,LAY-08
PR-TREASURY-02-Q0121,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,WARN,alertas não bloqueantes,SCP,escopo do PR,LAY-14
PR-TREASURY-02-Q0122,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,WARN,alertas não bloqueantes,ARC,arquitetura e componentes,LAY-14
PR-TREASURY-02-Q0123,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,WARN,alertas não bloqueantes,DB,modelo de dados e migration,LAY-14
PR-TREASURY-02-Q0124,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,WARN,alertas não bloqueantes,API,"API, eventos e erros",LAY-14
PR-TREASURY-02-Q0125,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,WARN,alertas não bloqueantes,UI,"layout, estados visuais e teclado",LAY-14
PR-TREASURY-02-Q0126,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,WARN,alertas não bloqueantes,VAL,"validação, segurança e auditoria",LAY-14
PR-TREASURY-02-Q0127,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,WARN,alertas não bloqueantes,NFR,"desempenho, offline e resiliência",LAY-14
PR-TREASURY-02-Q0128,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,WARN,alertas não bloqueantes,TST,testes e evidências,LAY-14
PR-TREASURY-02-Q0129,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,WARN,alertas não bloqueantes,ROL,"rollout, compatibilidade e rollback",LAY-14
PR-TREASURY-02-Q0130,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,WARN,alertas não bloqueantes,REV,revisão e definição de pronto,LAY-14
PR-TREASURY-02-Q0131,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,ERR,erros e recuperação,SCP,escopo do PR,LAY-15
PR-TREASURY-02-Q0132,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,ERR,erros e recuperação,ARC,arquitetura e componentes,LAY-15
PR-TREASURY-02-Q0133,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,ERR,erros e recuperação,DB,modelo de dados e migration,LAY-15
PR-TREASURY-02-Q0134,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,ERR,erros e recuperação,API,"API, eventos e erros",LAY-15
PR-TREASURY-02-Q0135,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,ERR,erros e recuperação,UI,"layout, estados visuais e teclado",LAY-15
PR-TREASURY-02-Q0136,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,ERR,erros e recuperação,VAL,"validação, segurança e auditoria",LAY-15
PR-TREASURY-02-Q0137,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,ERR,erros e recuperação,NFR,"desempenho, offline e resiliência",LAY-15
PR-TREASURY-02-Q0138,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,ERR,erros e recuperação,TST,testes e evidências,LAY-15
PR-TREASURY-02-Q0139,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,ERR,erros e recuperação,ROL,"rollout, compatibilidade e rollback",LAY-15
PR-TREASURY-02-Q0140,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,ERR,erros e recuperação,REV,revisão e definição de pronto,LAY-15
PR-TREASURY-02-Q0141,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,DOC,documentos obrigatórios,SCP,escopo do PR,LAY-16
PR-TREASURY-02-Q0142,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,DOC,documentos obrigatórios,ARC,arquitetura e componentes,LAY-16
PR-TREASURY-02-Q0143,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,DOC,documentos obrigatórios,DB,modelo de dados e migration,LAY-16
PR-TREASURY-02-Q0144,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,DOC,documentos obrigatórios,API,"API, eventos e erros",LAY-16
PR-TREASURY-02-Q0145,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,DOC,documentos obrigatórios,UI,"layout, estados visuais e teclado",LAY-16
PR-TREASURY-02-Q0146,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,DOC,documentos obrigatórios,VAL,"validação, segurança e auditoria",LAY-16
PR-TREASURY-02-Q0147,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,DOC,documentos obrigatórios,NFR,"desempenho, offline e resiliência",LAY-16
PR-TREASURY-02-Q0148,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,DOC,documentos obrigatórios,TST,testes e evidências,LAY-16
PR-TREASURY-02-Q0149,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,DOC,documentos obrigatórios,ROL,"rollout, compatibilidade e rollback",LAY-16
PR-TREASURY-02-Q0150,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,DOC,documentos obrigatórios,REV,revisão e definição de pronto,LAY-16
PR-TREASURY-02-Q0151,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,ATT,anexos e versões,SCP,escopo do PR,LAY-16
PR-TREASURY-02-Q0152,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,ATT,anexos e versões,ARC,arquitetura e componentes,LAY-16
PR-TREASURY-02-Q0153,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,ATT,anexos e versões,DB,modelo de dados e migration,LAY-16
PR-TREASURY-02-Q0154,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,ATT,anexos e versões,API,"API, eventos e erros",LAY-16
PR-TREASURY-02-Q0155,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,ATT,anexos e versões,UI,"layout, estados visuais e teclado",LAY-16
PR-TREASURY-02-Q0156,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,ATT,anexos e versões,VAL,"validação, segurança e auditoria",LAY-16
PR-TREASURY-02-Q0157,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,ATT,anexos e versões,NFR,"desempenho, offline e resiliência",LAY-16
PR-TREASURY-02-Q0158,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,ATT,anexos e versões,TST,testes e evidências,LAY-16
PR-TREASURY-02-Q0159,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,ATT,anexos e versões,ROL,"rollout, compatibilidade e rollback",LAY-16
PR-TREASURY-02-Q0160,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,ATT,anexos e versões,REV,revisão e definição de pronto,LAY-16
PR-TREASURY-02-Q0161,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,OCR,OCR e extração,SCP,escopo do PR,LAY-17
PR-TREASURY-02-Q0162,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,OCR,OCR e extração,ARC,arquitetura e componentes,LAY-17
PR-TREASURY-02-Q0163,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,OCR,OCR e extração,DB,modelo de dados e migration,LAY-17
PR-TREASURY-02-Q0164,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,OCR,OCR e extração,API,"API, eventos e erros",LAY-17
PR-TREASURY-02-Q0165,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,OCR,OCR e extração,UI,"layout, estados visuais e teclado",LAY-17
PR-TREASURY-02-Q0166,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,OCR,OCR e extração,VAL,"validação, segurança e auditoria",LAY-17
PR-TREASURY-02-Q0167,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,OCR,OCR e extração,NFR,"desempenho, offline e resiliência",LAY-17
PR-TREASURY-02-Q0168,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,OCR,OCR e extração,TST,testes e evidências,LAY-17
PR-TREASURY-02-Q0169,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,OCR,OCR e extração,ROL,"rollout, compatibilidade e rollback",LAY-17
PR-TREASURY-02-Q0170,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,OCR,OCR e extração,REV,revisão e definição de pronto,LAY-17
PR-TREASURY-02-Q0171,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,SEARCH,busca global e local,SCP,escopo do PR,LAY-18
PR-TREASURY-02-Q0172,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,SEARCH,busca global e local,ARC,arquitetura e componentes,LAY-18
PR-TREASURY-02-Q0173,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,SEARCH,busca global e local,DB,modelo de dados e migration,LAY-18
PR-TREASURY-02-Q0174,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,SEARCH,busca global e local,API,"API, eventos e erros",LAY-18
PR-TREASURY-02-Q0175,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,SEARCH,busca global e local,UI,"layout, estados visuais e teclado",LAY-18
PR-TREASURY-02-Q0176,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,SEARCH,busca global e local,VAL,"validação, segurança e auditoria",LAY-18
PR-TREASURY-02-Q0177,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,SEARCH,busca global e local,NFR,"desempenho, offline e resiliência",LAY-18
PR-TREASURY-02-Q0178,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,SEARCH,busca global e local,TST,testes e evidências,LAY-18
PR-TREASURY-02-Q0179,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,SEARCH,busca global e local,ROL,"rollout, compatibilidade e rollback",LAY-18
PR-TREASURY-02-Q0180,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,SEARCH,busca global e local,REV,revisão e definição de pronto,LAY-18
PR-TREASURY-02-Q0181,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,FILTER,filtros e views salvas,SCP,escopo do PR,LAY-01
PR-TREASURY-02-Q0182,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,FILTER,filtros e views salvas,ARC,arquitetura e componentes,LAY-01
PR-TREASURY-02-Q0183,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,FILTER,filtros e views salvas,DB,modelo de dados e migration,LAY-01
PR-TREASURY-02-Q0184,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,FILTER,filtros e views salvas,API,"API, eventos e erros",LAY-01
PR-TREASURY-02-Q0185,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,FILTER,filtros e views salvas,UI,"layout, estados visuais e teclado",LAY-01
PR-TREASURY-02-Q0186,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,FILTER,filtros e views salvas,VAL,"validação, segurança e auditoria",LAY-01
PR-TREASURY-02-Q0187,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,FILTER,filtros e views salvas,NFR,"desempenho, offline e resiliência",LAY-01
PR-TREASURY-02-Q0188,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,FILTER,filtros e views salvas,TST,testes e evidências,LAY-01
PR-TREASURY-02-Q0189,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,FILTER,filtros e views salvas,ROL,"rollout, compatibilidade e rollback",LAY-01
PR-TREASURY-02-Q0190,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,FILTER,filtros e views salvas,REV,revisão e definição de pronto,LAY-01
PR-TREASURY-02-Q0191,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,TABLE,"tabela, colunas e ordenação",SCP,escopo do PR,LAY-01
PR-TREASURY-02-Q0192,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,TABLE,"tabela, colunas e ordenação",ARC,arquitetura e componentes,LAY-01
PR-TREASURY-02-Q0193,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,TABLE,"tabela, colunas e ordenação",DB,modelo de dados e migration,LAY-01
PR-TREASURY-02-Q0194,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,TABLE,"tabela, colunas e ordenação",API,"API, eventos e erros",LAY-01
PR-TREASURY-02-Q0195,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,TABLE,"tabela, colunas e ordenação",UI,"layout, estados visuais e teclado",LAY-01
PR-TREASURY-02-Q0196,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,TABLE,"tabela, colunas e ordenação",VAL,"validação, segurança e auditoria",LAY-01
PR-TREASURY-02-Q0197,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,TABLE,"tabela, colunas e ordenação",NFR,"desempenho, offline e resiliência",LAY-01
PR-TREASURY-02-Q0198,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,TABLE,"tabela, colunas e ordenação",TST,testes e evidências,LAY-01
PR-TREASURY-02-Q0199,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,TABLE,"tabela, colunas e ordenação",ROL,"rollout, compatibilidade e rollback",LAY-01
PR-TREASURY-02-Q0200,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,TABLE,"tabela, colunas e ordenação",REV,revisão e definição de pronto,LAY-01
PR-TREASURY-02-Q0201,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,DETAIL,página de detalhe,SCP,escopo do PR,LAY-02
PR-TREASURY-02-Q0202,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,DETAIL,página de detalhe,ARC,arquitetura e componentes,LAY-02
PR-TREASURY-02-Q0203,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,DETAIL,página de detalhe,DB,modelo de dados e migration,LAY-02
PR-TREASURY-02-Q0204,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,DETAIL,página de detalhe,API,"API, eventos e erros",LAY-02
PR-TREASURY-02-Q0205,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,DETAIL,página de detalhe,UI,"layout, estados visuais e teclado",LAY-02
PR-TREASURY-02-Q0206,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,DETAIL,página de detalhe,VAL,"validação, segurança e auditoria",LAY-02
PR-TREASURY-02-Q0207,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,DETAIL,página de detalhe,NFR,"desempenho, offline e resiliência",LAY-02
PR-TREASURY-02-Q0208,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,DETAIL,página de detalhe,TST,testes e evidências,LAY-02
PR-TREASURY-02-Q0209,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,DETAIL,página de detalhe,ROL,"rollout, compatibilidade e rollback",LAY-02
PR-TREASURY-02-Q0210,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,DETAIL,página de detalhe,REV,revisão e definição de pronto,LAY-02
PR-TREASURY-02-Q0211,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,CREATE,criação e edição,SCP,escopo do PR,LAY-04
PR-TREASURY-02-Q0212,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,CREATE,criação e edição,ARC,arquitetura e componentes,LAY-04
PR-TREASURY-02-Q0213,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,CREATE,criação e edição,DB,modelo de dados e migration,LAY-04
PR-TREASURY-02-Q0214,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,CREATE,criação e edição,API,"API, eventos e erros",LAY-04
PR-TREASURY-02-Q0215,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,CREATE,criação e edição,UI,"layout, estados visuais e teclado",LAY-04
PR-TREASURY-02-Q0216,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,CREATE,criação e edição,VAL,"validação, segurança e auditoria",LAY-04
PR-TREASURY-02-Q0217,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,CREATE,criação e edição,NFR,"desempenho, offline e resiliência",LAY-04
PR-TREASURY-02-Q0218,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,CREATE,criação e edição,TST,testes e evidências,LAY-04
PR-TREASURY-02-Q0219,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,CREATE,criação e edição,ROL,"rollout, compatibilidade e rollback",LAY-04
PR-TREASURY-02-Q0220,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,CREATE,criação e edição,REV,revisão e definição de pronto,LAY-04
PR-TREASURY-02-Q0221,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,BULK,ações em lote,SCP,escopo do PR,LAY-07
PR-TREASURY-02-Q0222,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,BULK,ações em lote,ARC,arquitetura e componentes,LAY-07
PR-TREASURY-02-Q0223,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,BULK,ações em lote,DB,modelo de dados e migration,LAY-07
PR-TREASURY-02-Q0224,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,BULK,ações em lote,API,"API, eventos e erros",LAY-07
PR-TREASURY-02-Q0225,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,BULK,ações em lote,UI,"layout, estados visuais e teclado",LAY-07
PR-TREASURY-02-Q0226,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,BULK,ações em lote,VAL,"validação, segurança e auditoria",LAY-07
PR-TREASURY-02-Q0227,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,BULK,ações em lote,NFR,"desempenho, offline e resiliência",LAY-07
PR-TREASURY-02-Q0228,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,BULK,ações em lote,TST,testes e evidências,LAY-07
PR-TREASURY-02-Q0229,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,BULK,ações em lote,ROL,"rollout, compatibilidade e rollback",LAY-07
PR-TREASURY-02-Q0230,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,BULK,ações em lote,REV,revisão e definição de pronto,LAY-07
PR-TREASURY-02-Q0231,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,KEY,atalhos e teclado,SCP,escopo do PR,LAY-18
PR-TREASURY-02-Q0232,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,KEY,atalhos e teclado,ARC,arquitetura e componentes,LAY-18
PR-TREASURY-02-Q0233,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,KEY,atalhos e teclado,DB,modelo de dados e migration,LAY-18
PR-TREASURY-02-Q0234,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,KEY,atalhos e teclado,API,"API, eventos e erros",LAY-18
PR-TREASURY-02-Q0235,PR,PR-TREASURY-02,Tesouraria,Pagamentos e terceiros pagadores,PR-TREASURY-02,KEY,atalhos e teclado,UI,"layout, estados visuais e teclado",LAY-18
